country,year,sex,measure,category,method,unit,value
Poland,2017,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Poland,2023,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Slovak Republic,2017,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Slovak Republic,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Spain,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Sweden,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Sweden,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Sweden,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.5
Bulgaria,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.5
Bulgaria,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.5
Peru,2015,Total,Mortality,"Symptoms, signs, ill-defined causes",Standardised rate,Deaths per 100 000 inhabitants,1.5
France,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Germany,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Germany,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Germany,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Iceland,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Ireland,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Italy,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Italy,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Italy,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Italy,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Korea,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Korea,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Lithuania,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Luxembourg,2024,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Netherlands,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Netherlands,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Poland,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Poland,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Portugal,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Sweden,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.5
Czechia,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Estonia,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
France,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
France,2018,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
France,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
France,2021,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Hungary,2022,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Ireland,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Italy,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Lithuania,2024,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Netherlands,2017,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Netherlands,2020,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Portugal,2016,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Sweden,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Sweden,2019,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
United States,2015,Total,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Austria,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Czechia,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Czechia,2016,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Czechia,2017,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Czechia,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Estonia,2015,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Estonia,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.6
Germany,2022,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Ireland,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Ireland,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Ireland,2018,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Ireland,2020,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Israel,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Japan,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Japan,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Korea,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Korea,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Korea,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.6
Latvia,2020,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.6
Lithuania,2016,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Lithuania,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Lithuania,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.6
Luxembourg,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Luxembourg,2017,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Luxembourg,2018,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Luxembourg,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Poland,2020,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Portugal,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Slovak Republic,2016,Total,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,1.6
Slovenia,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Spain,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Spain,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Sweden,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.6
Bulgaria,2016,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.6
Bulgaria,2020,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Bulgaria,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Bulgaria,2023,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.6
Romania,2021,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,1.6
Romania,2023,Total,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,1.6
Austria,2017,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Austria,2021,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Belgium,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Belgium,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Denmark,2019,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Estonia,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Greece,2018,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Hungary,2019,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Hungary,2020,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Hungary,2021,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Hungary,2023,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Iceland,2020,Total,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,1.8
Ireland,2015,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Israel,2018,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.8
Israel,2021,Total,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,1.8
Italy,2022,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
Italy,2023,Total,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,1.8
